0, 0.001242, 1.496475, -1.001056, 0.959001, -0.002603, 0.000661, 0.013346, 0.002817, -0.000058, 0.001357, -0.007912, 0.011051, -0.000000, -0.012139, 
1, 0.001242, 1.496475, -1.001056, 0.959001, -0.002603, 0.000661, 0.013346, 0.002569, -0.002174, 0.002761, -0.007357, 0.009897, -0.000000, -0.030649, 
2, 0.001242, 1.496473, -1.001057, 0.959001, -0.002603, 0.000661, 0.013363, 0.001782, -0.003016, 0.002189, -0.006546, 0.011512, -0.000000, -0.030048, 
3, 0.001243, 1.496468, -1.001062, 0.959002, -0.002604, 0.000661, 0.013387, 0.003731, -0.000006, 0.002069, -0.003096, 0.011160, -0.000000, -0.000601, 
4, 0.001242, 1.496463, -1.001070, 0.959002, -0.002604, 0.000661, 0.013405, 0.000435, 0.001465, 0.001595, 0.000526, 0.013378, -0.000000, 0.057091, 
5, 0.001243, 1.496457, -1.001082, 0.959002, -0.002604, 0.000661, 0.013387, 0.003742, 0.002129, 0.000447, 0.002014, 0.016476, -0.000000, 0.009495, 
6, 0.001244, 1.496451, -1.001096, 0.959001, -0.002604, 0.000661, 0.013387, 0.005974, 0.004006, 0.000390, -0.001447, 0.016476, -0.000025, -0.022115, 
7, 0.001244, 1.496445, -1.001112, 0.959001, -0.002606, 0.000661, 0.013405, 0.004190, 0.005722, 0.002082, 0.000416, 0.012759, -0.000453, 0.016466, 
8, 0.001244, 1.496439, -1.001131, 0.959000, -0.002606, 0.000661, 0.013405, 0.000306, 0.004504, 0.001978, -0.000928, 0.012100, -0.001037, 0.033293, 
9, 0.001245, 1.496434, -1.001154, 0.959000, -0.002607, 0.000661, 0.013405, 0.001262, 0.003527, 0.000938, 0.003856, 0.013266, -0.000964, 0.031250, 
10, 0.001245, 1.496428, -1.001181, 0.958999, -0.002607, 0.000662, 0.013405, 0.001081, 0.003305, -0.004167, 0.002836, 0.014004, -0.000896, 0.001202, 
11, 0.001246, 1.496423, -1.001213, 0.958998, -0.002607, 0.000662, 0.013405, 0.001545, 0.002820, -0.005712, 0.002637, 0.014615, -0.000834, 0.000000, 
12, 0.001247, 1.496418, -1.001250, 0.958997, -0.002607, 0.000662, 0.013405, 0.002212, 0.002382, -0.003390, 0.002435, 0.014147, -0.000775, 0.000000, 
13, 0.001248, 1.496414, -1.001292, 0.958996, -0.002608, 0.000663, 0.013405, 0.003219, 0.002548, -0.004332, 0.001127, 0.011966, -0.000721, 0.000000, 
14, 0.001247, 1.496410, -1.001338, 0.958996, -0.002608, 0.000663, 0.013405, -0.002012, 0.002576, -0.009034, 0.000837, 0.014776, -0.000670, 0.000000, 
15, 0.001248, 1.496406, -1.001386, 0.958995, -0.002610, 0.000663, 0.013405, -0.001871, 0.002349, -0.009008, 0.000660, 0.009940, -0.000623, -0.002644, 
16, 0.001248, 1.496402, -1.001438, 0.958994, -0.002612, 0.000663, 0.013405, -0.000315, 0.002226, -0.011831, 0.000614, 0.007086, -0.000580, 0.000000, 
17, 0.001249, 1.496398, -1.001494, 0.958994, -0.002611, 0.000664, 0.013405, -0.001718, 0.000680, -0.016563, 0.000571, 0.010693, -0.000539, 0.000000, 
18, 0.001249, 1.496395, -1.001554, 0.958993, -0.002613, 0.000664, 0.013405, -0.000207, 0.000472, -0.018377, 0.000826, 0.009404, -0.000501, 0.000000, 
19, 0.001250, 1.496391, -1.001617, 0.958993, -0.002612, 0.000664, 0.013405, -0.000192, 0.000367, -0.018529, 0.000768, 0.010135, -0.000466, -0.002644, 
20, 0.001250, 1.496389, -1.001682, 0.958992, -0.002614, 0.000664, 0.013422, 0.000184, 0.000211, -0.017491, 0.001009, 0.009003, -0.000433, 0.041106, 
21, 0.001251, 1.496386, -1.001751, 0.958992, -0.002615, 0.000664, 0.013405, 0.001654, 0.000141, -0.020554, 0.001402, 0.006964, -0.000403, -0.007572, 
22, 0.001251, 1.496384, -1.001822, 0.958991, -0.002614, 0.000665, 0.013422, 0.000358, 0.000174, -0.022939, 0.001413, 0.010765, -0.000375, 0.034736, 
23, 0.001252, 1.496381, -1.001896, 0.958991, -0.002616, 0.000665, 0.013405, -0.000779, 0.000372, -0.022072, 0.001373, 0.008485, -0.000348, -0.033894, 
24, 0.001253, 1.496379, -1.001972, 0.958989, -0.002617, 0.000665, 0.013405, 0.004037, 0.001387, -0.019783, -0.003678, 0.007385, -0.000324, -0.001563, 
25, 0.001253, 1.496377, -1.002050, 0.958989, -0.002616, 0.000665, 0.013422, 0.001967, 0.002250, -0.018051, -0.003420, 0.013229, -0.000301, 0.018389, 
26, 0.001255, 1.496376, -1.002132, 0.958989, -0.002617, 0.000665, 0.013422, 0.004644, 0.002274, -0.018706, -0.002574, 0.011535, -0.000280, 0.021154, 
27, 0.001255, 1.496374, -1.002218, 0.958987, -0.002618, 0.000665, 0.013405, 0.003855, 0.002658, -0.020740, -0.006885, 0.009176, -0.000261, -0.006130, 
28, 0.001255, 1.496372, -1.002309, 0.958986, -0.002619, 0.000665, 0.013422, 0.003584, 0.002716, -0.021595, -0.011029, 0.007496, -0.000242, 0.010457, 
29, 0.001257, 1.496370, -1.002406, 0.958986, -0.002620, 0.000665, 0.013405, 0.007900, 0.001329, -0.021699, -0.010003, 0.006541, -0.000225, -0.024880, 
30, 0.001257, 1.496369, -1.002507, 0.958986, -0.002621, 0.000665, 0.013422, 0.007212, 0.001556, -0.022664, -0.009099, 0.005897, -0.000209, 0.009976, 
31, 0.001257, 1.496367, -1.002615, 0.958985, -0.002621, 0.000666, 0.013405, 0.005981, 0.000726, -0.024445, -0.012506, 0.002930, -0.000195, -0.023317, 
32, 0.001257, 1.496366, -1.002729, 0.958983, -0.002621, 0.000666, 0.013405, 0.003497, 0.001741, -0.025411, -0.015784, 0.005337, -0.000181, -0.022236, 
33, 0.001258, 1.496365, -1.002848, 0.958984, -0.002621, 0.000666, 0.013422, 0.006320, 0.001670, -0.029950, -0.013455, 0.004710, -0.000168, 0.031851, 
34, 0.001258, 1.496364, -1.002973, 0.958984, -0.002622, 0.000666, 0.013422, 0.005674, 0.000461, -0.029788, -0.010211, 0.004363, -0.000157, 0.043990, 
35, 0.001258, 1.496363, -1.003104, 0.958984, -0.002623, 0.000666, 0.013405, 0.004762, 0.000480, -0.031087, -0.007599, 0.002683, -0.000146, -0.005889, 
36, 0.001258, 1.496362, -1.003242, 0.958984, -0.002622, 0.000666, 0.013422, 0.003940, -0.000607, -0.035169, -0.006426, 0.007812, -0.000135, 0.018149, 
37, 0.001258, 1.496360, -1.003387, 0.958984, -0.002622, 0.000666, 0.013422, 0.003225, -0.001159, -0.039756, -0.005756, 0.002377, -0.000151, 0.029808, 
38, 0.001259, 1.496360, -1.003537, 0.958984, -0.002623, 0.000666, 0.013405, 0.005906, -0.000437, -0.041663, -0.004805, 0.000584, -0.000141, -0.014062, 
39, 0.001259, 1.496359, -1.003692, 0.958983, -0.002622, 0.000666, 0.013422, 0.005425, -0.001119, -0.043790, -0.008614, 0.003754, -0.000291, 0.015144, 
40, 0.001258, 1.496358, -1.003851, 0.958983, -0.002621, 0.000666, 0.013422, 0.004522, -0.000358, -0.043972, -0.005364, 0.007653, -0.000540, 0.021635, 
41, 0.001258, 1.496357, -1.004014, 0.958982, -0.002622, 0.000666, 0.013422, 0.004205, -0.000333, -0.044024, -0.009303, 0.005549, -0.000511, 0.010096, 
42, 0.001258, 1.496357, -1.004182, 0.958982, -0.002621, 0.000666, 0.013405, 0.003371, 0.000622, -0.044468, -0.008271, 0.005118, -0.000475, -0.065505, 
43, 0.001258, 1.496356, -1.004356, 0.958981, -0.002621, 0.000666, 0.013422, 0.000800, 0.000532, -0.046457, -0.011947, 0.004111, -0.000442, 0.017067, 
44, 0.001259, 1.496356, -1.004535, 0.958982, -0.002622, 0.000666, 0.013422, 0.003483, 0.000975, -0.048045, -0.008581, 0.000527, -0.000461, 0.013101, 
45, 0.001260, 1.496355, -1.004721, 0.958981, -0.002623, 0.000666, 0.013422, 0.006913, 0.001235, -0.050171, -0.011039, 0.000490, -0.000463, 0.001563, 
46, 0.001260, 1.496354, -1.004914, 0.958981, -0.002623, 0.000667, 0.013422, 0.004524, 0.001031, -0.051769, -0.009927, -0.000336, 0.000825, 0.008894, 
47, 0.001260, 1.496354, -1.005115, 0.958981, -0.002624, 0.000667, 0.013422, 0.000634, 0.002509, -0.053103, -0.005313, -0.001012, 0.001922, 0.021394, 
48, 0.001260, 1.496354, -1.005322, 0.958982, -0.002624, 0.000668, 0.013422, 0.000252, 0.003163, -0.055093, -0.004469, -0.000966, 0.002740, 0.054087, 
49, 0.001259, 1.496354, -1.005536, 0.958982, -0.002625, 0.000667, 0.013422, -0.000861, 0.003767, -0.056716, -0.004147, -0.000224, 0.001713, 0.000361, 
50, 0.001259, 1.496354, -1.005758, 0.958982, -0.002625, 0.000668, 0.013405, -0.002124, 0.005391, -0.060619, -0.002070, -0.002695, 0.002158, -0.067788, 
51, 0.001259, 1.496353, -1.005987, 0.958982, -0.002626, 0.000668, 0.013422, -0.004452, 0.005042, -0.064770, -0.001284, -0.003357, 0.002512, 0.025841, 
52, 0.001260, 1.496352, -1.006226, 0.958983, -0.002626, 0.000668, 0.013405, -0.003272, 0.003922, -0.067493, -0.000040, -0.004150, 0.003465, -0.070673, 
53, 0.001261, 1.496352, -1.006473, 0.958982, -0.002627, 0.000668, 0.013405, 0.000404, 0.003466, -0.070952, -0.004393, -0.000513, 0.002666, -0.066346, 
54, 0.001262, 1.496351, -1.006734, 0.958982, -0.002627, 0.000669, 0.013422, 0.004547, 0.000931, -0.072188, -0.002147, -0.001118, 0.003583, 0.007332, 
55, 0.001262, 1.496351, -1.007005, 0.958982, -0.002627, 0.000669, 0.013422, 0.000933, 0.001270, -0.075191, 0.000515, -0.002008, 0.002590, 0.017067, 
56, 0.001263, 1.496351, -1.007284, 0.958981, -0.002627, 0.000669, 0.013405, 0.002991, 0.002664, -0.076248, -0.000204, -0.005331, 0.003218, -0.056370, 
57, 0.001263, 1.496351, -1.007573, 0.958982, -0.002628, 0.000669, 0.013422, 0.005074, 0.001942, -0.076169, 0.003366, -0.005075, 0.003481, 0.006971, 
58, 0.001264, 1.496351, -1.007866, 0.958982, -0.002628, 0.000669, 0.013422, 0.006378, 0.003078, -0.076744, 0.003366, -0.005798, 0.003894, 0.016106, 
59, 0.001265, 1.496350, -1.008166, 0.958981, -0.002628, 0.000669, 0.013422, 0.006630, -0.000049, -0.078088, -0.000030, -0.005653, 0.003520, 0.000000, 
60, 0.001264, 1.496350, -1.008477, 0.958981, -0.002628, 0.000669, 0.013422, 0.005677, -0.000180, -0.081369, 0.001455, -0.005256, 0.002017, 0.003966, 
61, 0.001265, 1.496349, -1.008795, 0.958981, -0.002629, 0.000669, 0.013422, 0.008321, -0.000458, -0.084091, 0.002550, -0.005865, 0.001935, 0.000240, 
62, 0.001264, 1.496349, -1.009124, 0.958981, -0.002629, 0.000669, 0.013422, 0.005841, -0.000401, -0.088417, -0.001817, -0.005454, 0.002465, 0.000361, 
63, 0.001264, 1.496349, -1.009463, 0.958980, -0.002629, 0.000669, 0.013422, 0.004083, 0.000744, -0.092078, -0.005220, -0.005072, 0.001129, 0.000000, 
64, 0.001263, 1.496349, -1.009813, 0.958980, -0.002629, 0.000669, 0.013422, 0.003469, 0.000561, -0.094875, -0.004812, -0.005121, 0.001219, 0.000361, 
65, 0.001264, 1.496349, -1.010171, 0.958980, -0.002628, 0.000670, 0.013422, 0.005888, 0.000252, -0.096928, -0.002486, 0.000868, 0.001302, 0.020433, 
66, 0.001265, 1.496348, -1.010533, 0.958981, -0.002628, 0.000669, 0.013422, 0.009925, -0.000431, -0.097952, -0.001722, 0.000765, 0.001682, 0.012981, 
67, 0.001266, 1.496349, -1.010901, 0.958981, -0.002628, 0.000670, 0.013422, 0.010721, 0.000939, -0.100649, 0.000767, 0.000686, 0.001615, 0.000120, 
68, 0.001266, 1.496348, -1.011273, 0.958980, -0.002627, 0.000670, 0.013422, 0.012573, 0.001218, -0.101185, -0.002287, 0.006992, 0.001502, 0.001082, 
69, 0.001265, 1.496348, -1.011649, 0.958979, -0.002627, 0.000670, 0.013422, 0.011565, -0.001218, -0.103200, -0.005312, 0.005785, 0.001641, 0.010337, 
70, 0.001265, 1.496348, -1.012031, 0.958979, -0.002627, 0.000670, 0.013422, 0.009979, -0.000324, -0.104038, -0.008504, 0.005194, 0.001905, 0.006611, 
71, 0.001266, 1.496348, -1.012419, 0.958979, -0.002628, 0.000670, 0.013422, 0.011841, 0.000428, -0.104092, -0.006871, 0.004560, 0.002437, 0.001683, 
